Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Dead time t / %,Voltage U / V
,0,1024,1024,,,
,0,1025,1025,,,
,0,1026,1026,,,
,1,1027,1027,,,
,0,1028,1028,,,
,0,1029,1029,,,
,0,1030,1030,,,
,0,1031,1031,,,
,0,1032,1032,,,
,0,1033,1033,,,
,2,1034,1034,,,
,0,1035,1035,,,
,0,1036,1036,,,
,1,1037,1037,,,
,0,1038,1038,,,
,0,1039,1039,,,
,0,1040,1040,,,
,0,1041,1041,,,
,1,1042,1042,,,
,1,1043,1043,,,
,0,1044,1044,,,
,0,1045,1045,,,
,0,1046,1046,,,
,0,1047,1047,,,
,0,1048,1048,,,
,0,1049,1049,,,
,0,1050,1050,,,
,0,1051,1051,,,
,0,1052,1052,,,
,0,1053,1053,,,
,0,1054,1054,,,
,0,1055,1055,,,
,1,1056,1056,,,
,0,1057,1057,,,
,1,1058,1058,,,
,0,1059,1059,,,
,0,1060,1060,,,
,0,1061,1061,,,
,0,1062,1062,,,
,0,1063,1063,,,
,0,1064,1064,,,
,1,1065,1065,,,
,2,1066,1066,,,
,0,1067,1067,,,
,0,1068,1068,,,
,0,1069,1069,,,
,1,1070,1070,,,
,0,1071,1071,,,
,0,1072,1072,,,
,1,1073,1073,,,
,0,1074,1074,,,
,0,1075,1075,,,
,0,1076,1076,,,
,0,1077,1077,,,
,0,1078,1078,,,
,0,1079,1079,,,
,0,1080,1080,,,
,0,1081,1081,,,
,0,1082,1082,,,
,1,1083,1083,,,
,0,1084,1084,,,
,1,1085,1085,,,
,1,1086,1086,,,
,0,1087,1087,,,
,0,1088,1088,,,
,0,1089,1089,,,
,0,1090,1090,,,
,1,1091,1091,,,
,0,1092,1092,,,
,0,1093,1093,,,
,0,1094,1094,,,
,0,1095,1095,,,
,0,1096,1096,,,
,0,1097,1097,,,
,1,1098,1098,,,
,0,1099,1099,,,
,0,1100,1100,,,
,0,1101,1101,,,
,0,1102,1102,,,
,0,1103,1103,,,
,0,1104,1104,,,
,0,1105,1105,,,
,0,1106,1106,,,
,0,1107,1107,,,
,1,1108,1108,,,
,0,1109,1109,,,
,0,1110,1110,,,
,0,1111,1111,,,
,0,1112,1112,,,
,0,1113,1113,,,
,1,1114,1114,,,
,0,1115,1115,,,
,0,1116,1116,,,
,1,1117,1117,,,
,0,1118,1118,,,
,0,1119,1119,,,
,0,1120,1120,,,
,0,1121,1121,,,
,0,1122,1122,,,
,0,1123,1123,,,
,1,1124,1124,,,
,0,1125,1125,,,
,0,1126,1126,,,
,0,1127,1127,,,
,0,1128,1128,,,
,0,1129,1129,,,
,1,1130,1130,,,
,0,1131,1131,,,
,2,1132,1132,,,
,0,1133,1133,,,
,0,1134,1134,,,
,0,1135,1135,,,
,0,1136,1136,,,
,1,1137,1137,,,
,0,1138,1138,,,
,0,1139,1139,,,
,1,1140,1140,,,
